default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_msinie,pl_orbeccen,st_teff,st_rad,st_mass,st_logg,sy_dist
1,1,4,9,6.16486,0.0656,8.169277990931286,0.0,5858.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,6.165,0.066,8.170784792465993,0.0,5865.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,6.16491696,0.0646,8.172291594000697,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,13.57076622,0.0762,8.173798395535403,0.0,5955.0,1.05,1.05,4.42,444.32199999999995
0,1,4,9,13.57078332,0.0878,8.175305197070108,0.0,5888.0,1.06,1.07,4.42,444.32199999999995
0,1,4,9,13.57078354,0.0994,8.176811998604814,0.0,5888.0,1.06,1.07,4.42,444.32199999999995
0,1,4,9,13.570732999999999,0.111,8.178318800139518,0.0,5865.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,13.5707665,0.11043333333333333,8.179825601674224,0.0,5860.0,1.05,1.0,4.41,444.32199999999995
1,1,4,9,13.5708,0.10986666666666667,8.181332403208929,0.0,5858.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,13.57076622,0.1093,8.182839204743635,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,13.57076622,0.1093,8.18434600627834,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,13.57078281,0.1096,8.185852807813045,0.0,5854.0,1.01,0.95,4.41,444.32199999999995
0,1,4,9,13.57076622,0.1093,8.18735960934775,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,23.980234799999998,0.1597,8.188866410882456,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,23.980234799999998,0.1608,8.19037321241716,0.0,5955.0,1.05,1.05,4.42,444.32199999999995
1,1,4,9,23.9802,0.16190000000000002,8.191880013951867,0.0,5858.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,23.98059,0.163,8.193386815486571,0.0,5865.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,23.9800854,0.1602,8.194893617021277,0.0,5854.0,1.01,0.95,4.41,444.32199999999995
0,1,4,9,23.980234799999998,0.1597,8.196400418555982,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,23.97923476,0.1597,8.197907220090688,0.0,5888.0,1.06,1.07,4.42,444.32199999999995
0,1,4,9,23.980234799999998,0.1597,8.199414021625392,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,33.912367399999994,0.18606666666666669,8.200920823160098,0.0,5860.0,1.05,0.97,4.4,444.32199999999995
1,1,4,9,43.8445,0.21243333333333334,8.202427624694803,0.0,5858.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,43.84444353,0.2388,8.203934426229509,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,43.84444353,0.2388,8.205441227764213,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,43.84444353,0.2388,8.20694802929892,0.0,5881.0,1.03,0.94,4.39,444.32199999999995
0,1,4,9,43.84441004,0.23903333333333335,8.208454830833624,0.0,5860.0,1.05,1.005,4.404999999999999,444.32199999999995
0,1,4,9,43.84437655,0.23926666666666666,8.20996163236833,0.0,5888.0,1.06,1.07,4.42,444.32199999999995
0,1,4,9,43.84439721,0.2395,8.211468433903034,0.0,5854.0,1.01,0.95,4.41,444.32199999999995
0,1,4,9,43.84445,0.244,8.21297523543774,0.0,5865.0,1.04,1.0,4.41,444.32199999999995
0,1,4,9,43.84444353,0.242,8.214482036972445,0.0,5955.0,1.05,1.05,4.42,444.32199999999995
0,1,4,9,43.84449588,0.24000000000000002,8.215988838507151,0.0,5888.0,1.06,1.07,4.42,444.32199999999995
0,1,1,9,46.8779367,0.23800000000000002,8.217495640041856,0.0,5790.0,0.97,0.82,4.37,946.565
0,1,1,9,46.8779367,0.23800000000000002,8.219002441576562,0.0,5790.0,0.97,0.82,4.37,946.565
0,1,1,9,46.8779367,0.23800000000000002,8.220509243111266,0.0,5790.0,0.97,0.82,4.37,946.565
0,1,1,9,46.8776724,0.2495,8.222016044645972,0.0,5504.0,0.99,0.94,4.42,946.565
0,1,1,9,46.877971540000004,0.2496,8.223522846180677,0.0,5500.0,1.15,0.975,4.385,946.565
0,1,1,9,46.87827068,0.2497,8.225029647715381,0.0,5688.0,1.12,1.01,4.35,946.565
0,1,1,9,46.878956,0.2498,8.226536449250087,0.0,5688.0,1.12,1.01,4.35,946.565
1,1,1,9,46.8779367,0.2499,8.228043250784793,0.0,5797.0,0.99,0.99,4.44,946.565
0,1,1,9,46.878820000000005,0.25,8.229550052319498,0.0,5837.0,1.04,0.95,4.38,946.565
0,1,1,9,2.75798267,0.0395,8.231056853854202,0.0,6419.0,1.19,1.07,4.32,543.375
0,1,1,9,2.75798267,0.0395,8.232563655388908,0.0,6419.0,1.19,1.07,4.32,543.375
0,1,1,9,2.758006,0.040999999999999995,8.234070456923615,0.0,6424.0,1.3,1.18,4.28,543.375
0,1,1,9,2.75797738,0.0384,8.235577258458319,0.0,5919.0,1.0,0.99,4.43,543.375
0,1,1,9,2.757991115,0.038619999999999995,8.237084059993023,0.0,5994.0,1.0,1.075,4.475,543.375
0,1,1,9,2.75800485,0.03884,8.23859086152773,0.0,6126.0,0.98,1.16,4.52,543.375
0,1,1,9,2.75797905,0.03906,8.240097663062436,0.0,6126.0,0.98,1.16,4.52,543.375
1,1,1,9,2.75798267,0.03928,8.24160446459714,0.0,6067.0,1.07,1.09,4.42,543.375
0,1,1,9,2.75798267,0.0395,8.243111266131844,0.0,6419.0,1.19,1.07,4.32,543.375
0,1,1,9,9.30412078,0.0748,8.24461806766655,0.0,4458.0,0.66,0.65,4.61,397.455
0,1,1,9,9.30412078,0.0748,8.246124869201255,0.0,4458.0,0.66,0.65,4.61,397.455
0,1,1,9,9.30413878,0.0748,8.247631670735961,0.0,4458.0,0.66,0.65,4.61,397.455
0,1,1,9,9.30412078,0.0748,8.249138472270666,0.0,4458.0,0.66,0.65,4.61,397.455
1,1,1,9,9.30412078,0.07464000000000001,8.250645273805372,0.0,4597.0,0.7,0.75,4.62,397.455
0,1,1,9,9.30419319,0.07448,8.252152075340076,0.0,4412.0,0.78,0.69,4.49,397.455
0,1,1,9,9.30414969,0.07432000000000001,8.253658876874782,0.0,4412.0,0.78,0.69,4.49,397.455
0,1,1,9,9.304192845,0.07416,8.255165678409487,0.0,4457.0,0.73,0.655,4.59,397.455
0,1,1,9,9.304236,0.07400000000000001,8.256672479944193,0.0,4451.0,0.59,0.62,4.69,397.455
1,2,1,9,14.07971466,0.09225,8.258179281478897,0.0,5945.0,1.14,1.09,4.37,343.226
0,2,1,9,14.07971466,0.1105,8.259686083013603,0.0,5568.0,0.88,0.91,4.5,343.226
0,2,1,9,14.07971049,0.10975,8.261192884548308,0.0,5571.73,0.87,0.89,4.505,343.226
0,2,1,9,14.079698,0.109,8.262699686083014,0.0,5530.0,0.86,0.87,4.51,343.226
0,2,1,9,14.07971466,0.1105,8.264206487617718,0.0,5568.0,0.88,0.91,4.5,343.226
0,2,1,9,14.07971466,0.1105,8.265713289152425,0.0,5568.0,0.88,0.91,4.5,343.226
0,2,1,9,14.07969236,0.1176,8.267220090687129,0.0,5821.0,1.55,1.09,4.1,343.226
0,1,1,9,16.54080322,0.1126,8.268726892221835,0.0,5094.0,0.64,0.69,4.66,429.80977777777775
0,1,1,9,16.54081386,0.1183,8.27023369375654,0.0,5064.0,0.77,0.81,4.57,516.3935555555556
0,1,1,9,16.54080322,0.1126,8.271740495291246,0.0,5094.0,0.64,0.69,4.66,602.9773333333334
1,1,1,9,16.54080322,0.11580000000000001,8.27324729682595,0.0,5153.0,0.79,0.85,4.57,689.5611111111111
0,1,1,9,16.54091,0.11900000000000001,8.274754098360656,0.0,5176.0,0.71,0.81,4.64,776.1448888888889
0,1,1,9,16.54077825,0.11686666666666667,8.27626089989536,0.0,5079.48,0.6866666666666666,0.77,4.6466666666666665,862.7286666666668
0,1,1,9,16.54077478,0.11473333333333334,8.277767701430067,0.0,5079.48,0.6633333333333333,0.73,4.653333333333333,949.3124444444445
0,1,1,9,16.54080322,0.1126,8.279274502964771,0.0,5094.0,0.64,0.69,4.66,1035.8962222222221
0,1,2,9,3.60930891,0.0455,8.280781304499477,0.0,5668.0,0.87,0.96,4.54,1122.48
0,1,2,9,3.60930891,0.0455,8.282288106034182,0.0,5668.0,0.87,0.96,4.54,1122.48
0,1,2,9,3.60930891,0.0455,8.283794907568888,0.0,5668.0,0.87,0.96,4.54,1122.48
0,1,2,9,3.60931306,0.0455,8.285301709103592,0.0,5668.0,0.87,0.96,4.54,1122.48
1,1,2,9,3.60930891,0.0456,8.286808510638298,0.0,5635.0,0.93,0.94,4.49,1122.48
0,1,2,9,3.60931176,0.0457,8.288315312173003,0.0,5469.0,0.97,0.96,4.44,1122.48
0,1,2,9,3.60931465,0.0458,8.289822113707709,0.0,5469.0,0.97,0.96,4.44,1122.48
0,1,2,9,3.609316825,0.045899999999999996,8.291328915242413,0.0,5663.0,0.97,0.985,4.495,1122.48
0,1,2,9,3.609319,0.046,8.29283571677712,0.0,5443.0,0.89,1.01,4.55,1122.48
0,1,2,9,2.37030743,0.0344,8.294342518311824,0.0,5668.0,0.87,0.96,4.54,1122.48
0,1,2,9,2.3702932,0.0344,8.29584931984653,0.0,5668.0,0.87,0.96,4.54,1122.48
0,1,2,9,2.37030743,0.0344,8.297356121381235,0.0,5668.0,0.87,0.96,4.54,1122.48
0,1,2,9,2.37030743,0.0344,8.29886292291594,0.0,5663.0,0.97,0.95,4.515000000000001,1122.48
1,1,2,9,2.37030743,0.0344,8.300369724450645,0.0,5635.0,0.93,0.94,4.49,1122.48
0,1,2,9,2.37030743,0.0344,8.301876525985351,0.0,5668.0,0.87,0.96,4.54,1122.48
0,1,1,9,1.93155546,0.0299,8.303383327520056,0.0,5461.0,0.86,0.96,4.55,344.251
0,1,1,9,1.93155765,0.029150000000000002,8.304890129054762,0.0,5558.0,0.86,0.8899999999999999,4.43,344.251
0,1,1,9,1.93155984,0.0284,8.306396930589466,0.0,5642.0,1.05,0.82,4.31,344.251
0,1,1,9,1.93155984,0.0284,8.307903732124172,0.0,5642.0,1.05,0.82,4.31,344.251
0,1,1,9,1.93155984,0.0284,8.309410533658877,0.0,5642.0,1.05,0.82,4.31,344.251
0,1,1,9,1.9315634999999998,0.028999999999999998,8.310917335193583,0.0,5654.0,1.11,0.89,4.29,344.251
0,1,1,9,1.93155757,0.026359999999999998,8.312424136728287,0.0,5560.36,0.87,0.98,4.55,344.251
0,1,1,9,1.93155971,0.023719999999999998,8.313930938262992,0.0,5560.36,0.87,0.98,4.55,344.251
1,1,1,9,1.93155984,0.02108,8.315437739797698,0.0,5762.0,0.98,0.98,4.45,344.251
0,1,1,9,1.3468445500000001,0.01844,8.316944541332404,0.0,5584.0,0.91,0.9450000000000001,4.505,667.693
0,1,1,9,0.76212926,0.0158,8.318451342867109,0.0,5614.0,0.83,0.91,4.56,667.693
0,1,1,9,0.76212926,0.0158,8.319958144401813,0.0,5614.0,0.83,0.91,4.56,667.693
0,1,1,9,0.76212926,0.0158,8.321464945936519,0.0,5614.0,0.83,0.91,4.56,667.693
0,1,1,9,0.76213231,0.0162,8.322971747471225,0.0,5594.0,0.93,0.98,4.49,667.693
0,1,1,9,0.76212989,0.033028571428571435,8.32447854900593,0.0,5461.0,0.94,0.95,4.47,667.693
1,1,1,9,0.76212926,0.049857142857142864,8.325985350540634,0.0,5592.0,0.93,0.95,4.49,667.693
0,1,1,9,8.842785195,0.06668571428571429,8.32749215207534,0.0,5684.0,1.01,0.98,4.46,1473.61
1,1,1,9,16.92344113,0.08351428571428574,8.328998953610046,0.0,5806.0,1.01,1.01,4.43,1473.61
0,1,1,9,16.92339149,0.10034285714285715,8.33050575514475,0.0,5645.0,1.02,1.0,4.42,1473.61
0,1,1,9,16.9234294,0.11717142857142859,8.332012556679455,0.0,5645.0,1.02,1.0,4.42,1473.61
0,1,1,9,16.92344113,0.134,8.333519358214161,0.0,6063.0,1.01,1.12,4.48,1473.61
0,1,1,9,16.92342126,0.1309,8.335026159748866,0.0,5786.0,0.99,1.04,4.46,1473.61
0,1,1,9,16.92344113,0.134,8.336532961283572,0.0,6063.0,1.01,1.12,4.48,1473.61
0,1,1,9,16.92344113,0.134,8.338039762818276,0.0,6063.0,1.01,1.12,4.48,1473.61
0,1,1,9,16.92333,0.132,8.339546564352982,0.0,5805.0,0.95,1.07,4.51,1473.61
0,1,1,9,23.8990296,0.1632,8.341053365887687,0.0,5790.0,1.2,1.01,4.28,695.967
0,1,1,9,23.8990075,0.1685,8.342560167422393,0.0,5511.0,1.93,1.11,3.91,695.967
0,1,1,9,23.8990296,0.1632,8.344066968957097,0.0,5790.0,1.2,1.01,4.28,695.967
1,1,1,9,23.8990296,0.1632,8.345573770491804,0.0,5722.0,0.98,0.99,4.46,695.967
0,1,1,9,23.8990296,0.1632,8.347080572026508,0.0,5790.0,1.2,1.01,4.28,695.967
0,1,1,9,23.89882644,0.16413333333333335,8.348587373561214,0.0,5562.56,1.65,0.98,3.99,695.967
0,1,1,9,23.89836084,0.16506666666666667,8.350094175095919,0.0,5562.56,1.65,0.98,3.99,695.967
0,1,1,9,23.8992,0.166,8.351600976630625,0.0,5556.0,1.23,1.07,4.29,695.967
0,1,1,9,13.53961232,0.10505,8.35310777816533,0.0,5579.0,1.6,1.105,4.24,695.967
0,1,4,9,3.18002464,0.0441,8.354614579700035,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,3.180026,0.044033333333333334,8.35612138123474,0.02,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,3.17996241,0.04396666666666667,8.357628182769446,0.01,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,3.1800279,0.0439,8.35913498430415,0.0,5847.0,1.4,1.11,4.19,525.997
0,1,4,9,3.179997,0.044000000000000004,8.360641785838856,0.0,5851.0,1.41,1.175,4.2,525.997
1,1,4,9,3.1800217999999996,0.045439999999999994,8.36214858737356,0.0,5854.0,1.45,1.24,4.21,525.997
0,1,4,9,3.18002322,0.04510499999999999,8.363655388908267,0.0,5866.0,1.46,1.2,4.2,525.997
0,1,4,9,3.18002464,0.04477,8.365162190442971,0.0,5886.0,1.42,1.16,4.19,525.997
0,1,4,9,3.18004136,0.044435,8.366668991977678,0.0,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,3.18002464,0.0441,8.368175793512382,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,3.18002464,0.0441,8.369682595047088,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,3.1799619999999997,0.045,8.371189396581793,0.0,5949.0,1.18,1.18,4.37,525.997
0,1,4,9,4.0406935,0.052000000000000005,8.372696198116499,0.0,5866.0,1.46,1.1666666666666665,4.285,525.997
0,1,4,9,4.901425,0.059000000000000004,8.374202999651203,0.0,5851.0,1.41,1.1533333333333333,4.2,525.997
0,1,4,9,4.90143807,0.0589,8.37570980118591,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,4.90143807,0.0589,8.377216602720614,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,4.901467,0.06,8.37872340425532,0.0,5949.0,1.18,1.18,4.37,525.997
0,1,4,9,4.9014287,0.060128,8.380230205790024,0.006666666666666667,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,4.90145055,0.060256,8.38173700732473,0.013333333333333334,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,4.901441,0.060384,8.383243808859435,0.02,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,4.90143807,0.060511999999999996,8.384750610394141,0.01,5886.0,1.42,1.16,4.19,525.997
1,1,4,9,4.901452,0.06064,8.386257411928845,0.0,5854.0,1.45,1.24,4.21,525.997
0,1,4,9,4.90143807,0.0589,8.387764213463551,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,4.90144976,0.0586,8.389271014998256,0.0,5847.0,1.4,1.11,4.19,525.997
0,1,4,9,6.42982638,0.0703,8.390777816532962,0.0,5866.0,1.46,1.1533333333333333,4.195,525.997
0,1,4,9,7.958203,0.08199999999999999,8.392284618067666,0.0,5851.0,1.41,1.1966666666666668,4.2,525.997
1,1,4,9,7.95839,0.08377000000000001,8.393791419602373,0.0,5854.0,1.45,1.24,4.21,525.997
0,1,4,9,7.95792,0.083,8.395298221137077,0.0,5949.0,1.18,1.18,4.37,525.997
0,1,4,9,7.95792901,0.08243333333333333,8.396805022671783,0.0,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,7.95830216,0.08186666666666667,8.398311824206488,0.0,5886.0,1.42,1.16,4.19,525.997
0,1,4,9,7.95830216,0.0813,8.399818625741194,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,7.95830216,0.0813,8.401325427275898,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,7.95825328,0.0809,8.402832228810603,0.0,5847.0,1.4,1.11,4.19,525.997
0,1,4,9,7.95825,0.0811,8.404339030345309,0.14,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,7.95830216,0.0813,8.405845831880015,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,14.74913518,0.1227,8.40735263341472,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,14.74913518,0.1227,8.408859434949424,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,14.74913518,0.1227,8.41036623648413,0.0,5851.0,1.41,1.14,4.19,525.997
0,1,4,9,14.749101999999999,0.125,8.411873038018836,0.0,5949.0,1.18,1.18,4.37,525.997
0,1,4,9,14.7491425,0.12523166666666666,8.41337983955354,0.006666666666666667,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,14.74921033,0.12546333333333334,8.414886641088245,0.013333333333333334,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,14.749176,0.125695,8.416393442622951,0.02,5805.0,1.5,1.04,4.1,525.997
0,1,4,9,14.74913518,0.12592666666666666,8.417900244157657,0.013333333333333332,5886.0,1.42,1.16,4.19,525.997
0,1,4,9,14.74913909,0.12615833333333334,8.419407045692362,0.006666666666666666,5866.0,1.46,1.2,4.2,525.997
1,1,4,9,14.749143,0.12639,8.420913847227066,0.0,5854.0,1.45,1.24,4.21,525.997
0,1,4,9,14.749049,0.12300000000000001,8.422420648761772,0.0,5851.0,1.41,1.175,4.2,525.997
0,1,4,9,14.74914825,0.1221,8.423927450296476,0.0,5847.0,1.4,1.11,4.19,525.997
0,1,1,9,6.221632,0.071,8.425434251831183,0.0,6582.0,1.25,1.23,4.33,939.0010000000001
0,1,1,9,6.22160003,0.07066,8.426941053365887,0.0,6154.96,1.22,1.17,4.33,939.0010000000001
0,1,1,9,6.22156151,0.07032,8.428447854900593,0.0,6154.96,1.22,1.17,4.33,939.0010000000001
1,1,1,9,6.221614700000001,0.06998,8.429954656435298,0.0,6261.0,1.32,1.21,4.27,939.0010000000001
0,1,1,9,6.221612885000001,0.06964,8.431461457970004,0.0,6090.0,1.22,1.18,4.345,939.0010000000001
0,1,1,9,6.22161107,0.0693,8.432968259504708,0.0,6277.0,1.1,1.15,4.42,939.0010000000001
0,1,1,9,6.221614700000001,0.0708,8.434475061039414,0.0,6616.0,1.35,1.23,4.26,939.0010000000001
0,1,1,9,6.221614700000001,0.0708,8.435981862574119,0.0,6616.0,1.35,1.23,4.26,939.0010000000001
0,1,1,9,6.221614700000001,0.0708,8.437488664108825,0.0,6616.0,1.35,1.23,4.26,939.0010000000001
1,1,1,9,6.1799844,0.0677,8.43899546564353,0.0,5215.0,0.81,0.86,4.56,1042.27
0,1,1,9,6.17998474,0.0646,8.440502267178235,0.0,5167.0,0.9,0.835,4.555,1042.27
0,1,1,9,6.17998508,0.0615,8.44200906871294,0.0,5149.0,0.79,0.81,4.55,1042.27
0,1,1,9,6.1799844,0.0533,8.443515870247646,0.0,4932.0,0.49,0.53,4.78,1042.27
0,1,1,9,6.1799844,0.0533,8.44502267178235,0.0,4932.0,0.49,0.53,4.78,1042.27
0,1,1,9,6.1799844,0.0533,8.446529473317057,0.0,4932.0,0.49,0.53,4.78,1042.27
0,1,1,9,6.180013,0.061,8.448036274851761,0.0,5153.0,0.71,0.81,4.64,1042.27
0,1,1,9,6.18000073,0.0544,8.449543076386467,0.0,5221.46,0.85,0.89,4.53,1042.27
0,1,1,9,6.17999328,0.047799999999999995,8.451049877921172,0.0,5221.46,0.85,0.89,4.53,1042.27
1,1,1,9,1.5690665000000001,0.0412,8.452556679455878,0.0,6199.0,1.32,1.2,4.27,982.716
0,1,1,9,1.5690606000000002,0.0346,8.454063480990582,0.0,5794.96,1.51,1.04,4.1,982.716
0,1,1,9,1.5690600000000001,0.027999999999999997,8.455570282525288,0.0,6292.0,1.07,1.13,4.43,982.716
0,1,1,9,1.5690665000000001,0.0282,8.457077084059993,0.0,6343.0,1.14,1.21,4.41,982.716
0,1,1,9,1.5690665000000001,0.0282,8.458583885594699,0.0,6004.0,1.35,1.21,4.41,982.716
0,1,1,9,1.5690665000000001,0.0282,8.460090687129403,0.0,6343.0,1.14,1.21,4.41,982.716
0,1,1,9,1.5690665000000001,0.0282,8.46159748866411,0.0,6343.0,1.14,1.21,4.41,982.716
0,1,1,9,1.5690666000000002,0.0269,8.463104290198814,0.0,5821.0,1.4,1.05,4.17,982.716
0,1,2,9,8.67888742,0.0537,8.46461109173352,0.0,5774.0,0.99,1.03,4.46,809.8969999999999
0,1,2,9,8.67890312,0.0805,8.466117893268224,0.0,5509.0,1.12,0.92,4.31,809.8969999999999
0,1,2,9,8.67888593,0.0802,8.46762469480293,0.0,5741.0,0.83,0.91,4.56,809.8969999999999
0,1,2,9,8.67888593,0.0802,8.469131496337635,0.0,5741.0,0.83,0.91,4.56,809.8969999999999
0,1,2,9,8.678893965,0.08109999999999999,8.470638297872341,0.0,5512.0,1.0,0.935,4.56,809.8969999999999
0,1,2,9,8.678902,0.08199999999999999,8.472145099407046,0.0,5747.0,0.86,0.96,4.56,809.8969999999999
0,1,2,9,8.67888593,0.0802,8.473651900941752,0.0,5741.0,0.83,0.91,4.56,809.8969999999999
1,1,2,9,8.67888593,0.06946666666666666,8.475158702476456,0.0,5792.0,1.0,1.0,4.44,809.8969999999999
0,1,2,9,8.67888113,0.05873333333333333,8.476665504011162,0.0,5774.0,0.99,1.03,4.46,809.8969999999999
0,1,2,9,4.02582254,0.048,8.478172305545867,0.0,5741.0,0.83,0.91,4.56,809.8969999999999
0,1,2,9,4.02582434,0.0483,8.479679107080573,0.0,5509.0,1.12,0.92,4.31,809.8969999999999
0,1,2,9,4.02581966,0.048225000000000004,8.481185908615277,0.0,5774.0,0.99,1.03,4.46,809.8969999999999
1,1,2,9,4.02582254,0.04815,8.482692710149983,0.0,5792.0,1.0,1.0,4.44,809.8969999999999
0,1,2,9,4.02582254,0.048075,8.484199511684688,0.0,5512.0,1.0,0.9550000000000001,4.5,809.8969999999999
0,1,2,9,4.02582254,0.048,8.485706313219394,0.0,5741.0,0.83,0.91,4.56,809.8969999999999
0,1,2,9,4.02582254,0.048,8.487213114754098,0.0,5741.0,0.83,0.91,4.56,809.8969999999999
0,1,1,9,5.94564846,0.049666666666666665,8.488719916288805,0.0,3917.0,0.6,0.59,4.65,250.817
0,1,1,9,5.9456568999999995,0.051333333333333335,8.490226717823509,0.0,3974.0,0.59,0.575,4.69,250.817
0,1,1,9,5.94566534,0.053,8.491733519358213,0.0,3900.0,0.54,0.56,4.73,250.817
0,1,1,9,5.94565516,0.0536,8.49324032089292,0.0,3974.0,0.56,0.58,4.7,250.817
0,1,1,9,5.94566534,0.053,8.494747122427626,0.0,3900.0,0.54,0.56,4.73,250.817
0,1,1,9,5.945678,0.053,8.49625392396233,0.0,4079.0,0.53,0.55,4.74,250.817
1,1,1,9,5.94566534,0.053,8.497760725497034,0.0,4002.0,0.57,0.6,4.7,250.817
0,1,1,9,5.94566534,0.053,8.49926752703174,0.0,3900.0,0.54,0.56,4.73,250.817
0,1,1,9,5.94561378,0.0451,8.500774328566447,0.0,3917.0,0.6,0.59,4.65,250.817
0,1,1,9,3.7346709700000003,0.0372,8.502281130101151,0.0,3747.0,0.59,0.575,4.6850000000000005,291.275
1,1,1,9,1.52372816,0.029299999999999996,8.503787931635856,0.0,3959.0,0.54,0.56,4.72,291.275
0,1,1,9,1.52372816,0.0214,8.505294733170562,0.0,3900.0,0.54,0.56,4.73,291.275
0,1,1,9,1.52373073,0.0208,8.506801534705268,0.0,3746.0,0.51,0.52,4.74,291.275
0,1,1,9,1.52372816,0.0214,8.508308336239972,0.0,3900.0,0.54,0.56,4.73,291.275
0,1,1,9,1.52372816,0.0214,8.509815137774677,0.0,3900.0,0.54,0.56,4.73,291.275
0,1,1,9,1.5237319999999999,0.021,8.511321939309383,0.0,4048.0,0.52,0.55,4.74,291.275
0,1,1,9,6.147313,0.057999999999999996,8.512828740844087,0.0,4790.0,0.67,0.69,4.63,392.543125
0,1,1,9,6.14727918,0.0611,8.514335542378793,0.0,4996.0,0.75,0.81,4.6,493.81125
0,1,1,9,6.14727918,0.0611,8.515842343913498,0.0,4996.0,0.75,0.81,4.6,595.079375
0,1,1,9,6.14727918,0.0611,8.517349145448204,0.0,4996.0,0.75,0.81,4.6,696.3475000000001
0,1,1,9,6.14728341,0.0611,8.518855946982908,0.0,4997.0,0.75,0.81,4.6,797.615625
1,1,1,9,6.14727918,0.08251428571428572,8.520362748517615,0.0,4868.0,0.74,0.79,4.6,898.8837500000001
0,1,1,9,6.14728698,0.10392857142857144,8.521869550052319,0.0,4871.59,0.73,0.905,4.515,1000.151875
1,1,1,9,34.3511874,0.12534285714285714,8.523376351587025,0.0,5816.0,1.02,1.02,4.43,1101.42
0,1,1,9,34.351163580000005,0.14675714285714286,8.52488315312173,0.0,6084.0,0.98,1.02,4.425,1101.42
0,1,1,9,34.35113976,0.16817142857142858,8.526389954656436,0.0,5699.38,1.03,1.02,4.42,1101.42
0,1,1,9,34.35103985,0.1895857142857143,8.52789675619114,0.0,5699.38,1.03,1.02,4.42,1101.42
0,1,1,9,34.351729999999996,0.21100000000000002,8.529403557725846,0.0,6074.0,0.97,1.06,4.49,1101.42
0,1,1,9,34.3511874,0.2101,8.53091035926055,0.0,6091.0,0.97,1.04,4.49,1101.42
0,1,1,9,34.3511874,0.2101,8.532417160795257,0.0,6091.0,0.97,1.04,4.49,1101.42
0,1,1,9,34.3511874,0.2101,8.533923962329961,0.0,6091.0,0.97,1.04,4.49,1101.42
0,1,1,9,34.3511339,0.2101,8.535430763864667,0.0,6091.0,0.97,1.04,4.49,1101.42
0,1,1,9,18.67919316,0.12440000000000001,8.536937565399372,0.0,5675.0,1.93,0.9450000000000001,4.535,2481.71
0,1,1,9,3.00725242,0.0387,8.538444366934078,0.0,5674.0,0.78,0.85,4.58,2481.71
0,1,1,9,3.007257,0.04,8.539951168468782,0.0,5708.0,0.85,0.95,4.56,2481.71
1,1,1,9,3.00725242,0.039400000000000004,8.541457970003488,0.0,5612.0,0.92,0.94,4.49,2481.71
0,1,1,9,3.00725068,0.0388,8.542964771538193,0.0,5667.0,0.78,0.87,4.59,2481.71
0,1,1,9,3.00725242,0.0387,8.544471573072899,0.0,5674.0,0.78,0.85,4.58,2481.71
0,1,1,9,3.00725242,0.0387,8.545978374607603,0.0,5674.0,0.78,0.85,4.58,2481.71
0,1,1,9,13.24507215,0.0809,8.54748517614231,0.0,5791.58,1.39,1.135,4.18,591.0980000000001
0,1,1,9,13.24503188,0.1231,8.548991977677014,0.0,5750.0,2.54,1.42,3.78,591.0980000000001
